Fecha Entrada,Bolivia_tmp,Iran_tmp,Republica Dominicana_tmp,Holanda_tmp,Pakistan_tmp,Iraq_tmp,Kiribati,Solomon Islands,Kuwait_tmp,Ukraine_tmp,Francia_tmp,Confirmados México_tmp,Polonia_tmp,Oman_tmp,Summer Olympics 2020,South Africa_tmp,Chile_tmp,Emiratos Arabes Unidos_tmp,China,Kazakhstan_tmp,Egipto_tmp,Saudi Arabia_tmp,Ecuador_tmp,Vanuatu,Filipinas_tmp,Peru_tmp," Ascension and Tristan da Cunha""",Suecia_tmp,Indonesia_tmp,Estados Unidos,Honduras_tmp,India_tmp,Qatar_tmp,Samoa,Marshall Islands,Guatemala_tmp,Palau,Belarus_tmp,Panama_tmp,Nepal_tmp,Canada_tmp,Romania_tmp,Japan_tmp,Colombia_tmp,Reino Unido_tmp,Morocco_tmp,Micronesia,Israel_tmp,Argentina_tmp,Alemania_tmp,Chequia_tmp,Italia_tmp,Costa Rica_tmp,Bangladesh_tmp,Russia_tmp,Turkey_tmp,Belgium_tmp,España_tmp,Brazil_tmp,Mundo,Día,Francia,Confirmados México,Reino Unido,Alemania,Italia,España,Rusia,Brazil,Perú,Irán,India,Chile,Turquía,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Pakistan,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Peru,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorusia,Panama,Nepal,Canada,Rumaia,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20200312,2,10075,5,503,28,71,0,0,80,1,2293,12,49,18,0,17,35,85,80932,0,67,45,17,0,52,15,0,771,34,1586,2,73,262,0,0,0,0,12,11,1,141,49,696,9,1790,6,0,81,19,2078,94,15113,22,3,28,1,314,2277,52,132516,51,4496,7497,9006,9257,53578,28768,306,30425,25331,66220,244,12164,120204,6919,11631,4220,5913,1167,4964,30619,6919,1400,1355,6592,10511,813,140,3920,1070,10128,230,25331,1986,7135,771,5448,703,5297,6378,1,450,7707,696,5142,3209,10952,3144,6900,693,4937
20200313,3,11364,5,806,31,101,0,0,80,3,3681,26,68,19,0,24,55,85,80945,4,80,86,17,0,64,28,0,923,69,2219,2,82,320,0,0,0,0,27,27,1,213,89,733,13,2270,7,0,112,31,3675,141,17660,23,3,45,5,559,5232,151,146896,52,4532,8261,10395,12327,59138,35136,367,33682,27517,68192,330,12680,122392,7025,12772,4361,6462,1229,5044,31766,7025,1415,1405,7170,10892,910,140,4049,1173,10398,307,27517,2168,7418,804,6015,730,5807,6532,1,532,8067,733,5379,3446,11504,3435,7033,695,6235
20200314,10,12729,11,962,53,110,0,0,104,3,4496,41,103,19,0,38,88,85,80977,6,109,103,28,0,111,38,0,994,96,2978,2,102,337,0,0,1,0,27,36,1,236,123,795,22,2634,17,0,138,34,4585,189,21157,26,3,59,5,689,6391,151,157988,53,6683,8772,12744,15320,63927,39885,438,36658,28699,70029,396,13174,124375,7638,13930,4546,7103,1470,5300,32838,7638,1434,1524,7647,11273,1019,153,4205,1322,10850,380,28699,2398,7775,1010,6533,763,6264,6720,1,732,8418,795,5597,3568,11942,3607,7132,697,7284
20200315,10,13938,11,1138,136,116,0,0,112,3,4532,53,119,22,0,51,101,98,81003,9,110,103,28,0,140,43,0,1063,117,3212,3,113,401,0,0,1,0,27,43,1,296,131,826,34,3077,28,0,177,45,5795,253,24747,27,5,63,6,886,7798,162,169263,54,7715,9501,15126,19848,69176,49515,495,38654,31190,71686,499,14537,126045,8348,15102,4793,7667,1594,5543,33588,8348,1482,1658,8125,11617,1069,153,4422,1450,11183,462,31190,2712,8211,1055,7141,798,6723,7090,1,921,8746,826,5949,3758,12341,3780,7187,705,9134
20200316,11,14991,11,1416,236,124,0,0,123,7,6683,82,177,22,0,62,182,98,81033,10,150,118,37,0,142,86,0,1146,134,4679,6,119,439,0,0,2,0,36,55,1,450,158,843,57,3692,29,0,251,56,7272,298,27980,35,8,90,18,1058,9942,200,184062,55,9124,10544,17843,22213,74386,57786,658,40743,33931,73303,536,15010,127659,8418,16299,4996,8238,1681,5749,34317,8418,1513,1751,8617,11902,1180,198,4578,1560,22719,552,33931,2998,8607,1178,7764,832,7281,7090,1,1175,8936,843,6207,3897,12652,3892,7273,713,10836
20200317,11,16169,21,1711,299,154,0,0,130,14,7715,93,238,24,0,62,228,98,81058,33,196,171,58,0,187,117,0,1265,172,6512,8,142,439,0,0,6,0,36,69,1,532,184,893,75,4462,38,0,295,68,9257,396,31506,41,10,114,47,1243,11748,321,200024,56,10970,11633,20970,24873,80589,65719,840,43079,36976,74877,657,15492,129491,9565,17522,5350,8790,1802,5926,35032,9565,1539,1915,9009,12218,1266,248,4834,1699,22719,636,36976,3363,8882,1270,8525,900,8022,7197,1,1653,9242,893,6507,4065,12948,4003,7352,719,11899
20200318,12,17361,21,2058,454,164,0,0,142,14,9124,118,251,39,0,116,265,113,81102,35,196,171,111,0,202,145,0,1410,227,9169,9,156,452,0,0,6,0,51,86,1,732,260,928,102,5467,49,0,371,79,12327,464,35713,50,14,147,98,1486,13910,372,219609,57,12758,12872,24219,29056,86498,73235,1036,45757,40459,76389,727,16044,131744,10076,18811,5647,9455,1886,6135,35921,10076,1574,1995,9410,12640,1410,333,4975,1794,22719,707,40459,3663,9096,1461,9358,967,8773,7523,1,2045,9710,928,7006,4120,13246,4127,7404,725,12775
20200319,12,18407,34,2467,501,192,0,0,148,16,10970,164,355,48,0,150,265,140,81156,44,256,274,199,0,217,234,1,1553,311,13663,12,194,460,0,0,9,0,51,109,1,921,277,968,108,6533,63,0,386,97,15320,694,41035,69,17,199,192,1795,17963,621,246705,58,14463,13842,27062,32986,92472,80110,1264,50036,42534,77995,887,16564,133721,11155,20077,5951,10143,2081,6293,36729,11155,1602,2080,9866,12877,1508,333,5090,1939,23240,803,42534,3943,9511,1685,10287,1052,9590,7731,1,2600,10096,968,7285,4252,13537,4285,7445,733,13964
20200320,15,19644,72,3003,730,208,0,0,159,29,12758,203,425,48,0,202,461,140,81250,49,285,344,367,0,230,234,1,1733,369,20030,24,244,470,0,0,12,0,69,137,1,1175,308,1022,158,7791,77,0,628,128,19848,833,47021,89,20,253,359,2257,20410,793,277591,59,16758,14677,29954,37323,97689,87956,1534,54043,45928,79494,987,17702,135569,11940,21402,6336,10929,2266,6416,37384,11940,1631,2248,10406,13105,1614,405,5207,2065,24258,1075,45928,4359,9771,1771,11244,1114,10463,7868,2,3185,10417,1022,7668,4321,13813,4428,7504,739,15348
20200321,19,20610,112,3640,776,214,0,0,176,47,14463,251,536,52,0,240,592,153,81305,53,294,392,506,0,307,318,1,1868,450,26025,24,330,481,0,0,17,0,76,200,1,1653,367,1059,196,9006,96,0,843,158,22213,995,53578,117,25,306,670,2815,25374,1021,309726,60,20123,15529,34281,43938,101739,95923,1836,59324,47372,80868,1024,18687,137115,12723,22753,6783,11719,2437,6652,38040,12723,1677,2399,10861,13375,1716,468,5279,2190,24675,1418,47372,4834,10118,1830,11921,1199,11289,8070,2,3683,10635,1059,7973,4423,14112,4532,7579,742,16770
20200322,24,21638,202,4217,875,233,0,0,188,73,16758,316,634,55,0,274,687,153,81435,61,327,511,789,0,380,363,1,1986,514,34898,26,396,494,0,0,19,0,76,313,1,2045,433,1104,231,10395,115,0,1080,266,24873,1120,59138,134,27,367,1236,3401,28768,1546,344782,61,22372,16752,38815,50871,105792,104118,2337,63100,51189,82211,1251,21213,138657,13328,24097,7220,12425,2556,6972,38440,13328,1708,2614,11411,13693,1790,570,5417,2350,24934,1546,51189,5320,10551,1972,12564,1342,12208,8282,3,4550,11036,1104,8613,4569,14394,4681,7682,755,18431
20200323,27,23049,245,4764,972,266,0,0,189,73,20123,367,749,66,0,402,801,198,81498,62,366,562,981,0,462,395,0,2168,579,46136,30,499,501,0,0,20,0,81,345,2,2600,576,1144,277,12744,143,0,1249,301,29056,1236,63927,158,33,438,1529,3743,35136,1924,387552,62,25334,17799,43789,57695,110574,112065,2777,67446,54817,83505,1397,22441,139771,13915,25459,7572,13134,2831,7288,38612,13915,1763,2892,11913,14006,1905,611,5571,2505,26336,2084,54817,5874,10843,2100,13409,1518,13181,8448,3,5249,11339,1144,8959,4729,14619,4783,7737,761,19691
20200324,29,24811,312,5580,1063,316,0,0,191,97,22372,405,901,84,0,554,977,248,81591,72,402,767,1082,0,552,416,0,2398,686,56755,30,536,526,0,0,21,0,81,345,2,3185,794,1217,378,15126,170,0,1351,387,32986,1394,69176,177,39,495,1872,4269,39885,2247,428614,63,29252,19224,48718,62095,115242,119199,3548,73235,58526,84802,1998,23421,141475,14612,27011,7808,13770,2964,7578,38998,14612,1820,3075,12331,14431,1998,664,5689,2673,27464,2311,58526,6475,11192,2080,14096,1643,14027,8616,4,6085,11616,1217,9456,4903,14895,4887,7755,765,20814
20200325,32,27017,392,6438,1201,346,0,0,195,145,25334,475,1051,99,0,709,1197,333,81661,81,456,900,1173,0,636,480,0,2712,790,68837,36,657,537,0,0,24,0,86,443,3,3683,906,1314,470,17843,225,0,2468,387,37323,1654,74386,201,39,658,2433,4937,49515,2554,479652,64,33047,20739,53699,66885,119827,126168,4149,79685,61847,85996,2543,24794,143114,15525,28656,8232,14657,3148,7954,39512,15525,1847,3288,12697,14740,2049,814,5850,2844,29538,2633,61847,6832,11587,2255,14872,1763,14917,8783,5,7015,11978,1314,10051,5053,15143,5020,7781,773,22194
20200326,43,29406,488,7468,1373,382,0,0,208,196,29252,585,1221,109,0,927,1361,333,81782,111,495,1012,1403,0,707,580,0,2998,893,86693,52,727,549,0,0,25,0,86,558,3,4550,1029,1416,491,20970,275,0,2988,502,43938,1925,80589,231,44,840,3629,6235,57786,2985,542605,65,37692,22088,57772,71808,124632,131646,4731,87187,65015,87026,2567,25826,144749,16817,30251,8895,15691,3372,8235,39989,16817,1928,3440,13184,15047,2131,1024,6157,3032,31881,3018,65015,7172,12071,2318,15551,1763,15828,8944,5,8121,12240,1416,10495,5219,15302,5208,7819,780,23403
20200327,61,32332,581,8647,1495,458,0,0,225,310,33047,717,1389,131,0,1170,1665,405,81897,150,536,1104,1595,0,803,635,0,3363,1046,105383,68,887,562,0,0,28,0,94,674,4,5249,1292,1530,539,24219,345,0,3421,589,50871,2279,86498,263,48,1036,5698,7284,65719,3417,607705,66,40295,23471,61422,77872,128948,136675,5389,92202,67307,88194,3082,27359,146457,18114,31938,9420,16660,3577,8480,40434,18114,2003,3740,13691,15366,2274,1264,6751,3144,31881,3094,67307,7561,12438,2460,16191,1912,16705,9118,5,9246,12567,1530,11063,5408,15385,5371,7896,792,24983
20200328,74,35408,719,9819,1597,506,0,0,235,356,37692,848,1638,152,0,1187,2015,468,81999,228,576,1203,1823,0,1075,671,0,3663,1155,125013,95,987,590,0,0,34,0,94,786,5,6085,1452,1728,608,27062,402,0,3901,690,57695,2631,92472,295,48,1264,7402,9134,73235,3904,674927,67,44649,24905,66738,84794,132547,141942,6343,97100,68822,89328,3588,28750,148067,19103,33731,10015,17822,3826,8807,40769,19103,2085,4024,14195,15651,2348,1505,6751,3333,31881,3246,68822,8299,12776,2565,17142,2133,17489,9268,5,10527,12732,1728,11613,5548,15513,5611,7974,801,26667
20200329,81,38309,859,10930,1717,547,0,0,255,475,40295,993,1862,167,0,1280,2245,570,82122,284,609,1299,1924,0,1418,852,0,3943,1285,143912,110,1024,634,0,0,34,0,94,901,5,7015,1815,1907,702,29954,479,0,4433,745,62095,2817,97689,314,48,1534,9217,10836,80110,4256,734390,68,52278,26025,72224,91159,135586,148220,7497,101826,72059,90481,4778,32208,149435,20084,35432,10652,18863,4088,9095,40968,20084,2153,4377,14710,15996,2447,1799,6969,3490,30298,3660,72059,8954,13112,2646,17972,2265,18350,9449,5,12219,13163,1907,12272,5711,15672,5776,8031,804,28018
20200330,97,41495,901,11817,1938,630,0,0,266,548,44649,1094,2055,179,0,1326,2555,611,82198,302,656,1453,1962,0,1546,950,0,4359,1414,165987,139,1251,693,0,0,36,0,152,989,5,8121,2109,2001,798,34281,556,0,4979,820,66885,3001,101739,330,49,1836,10827,11899,87956,4579,799672,69,57122,27634,77387,96092,139422,153222,8672,108620,76306,91472,5311,33855,150593,20941,37136,11350,20065,4263,9376,41286,20941,2219,4619,15232,16326,2483,2076,7234,3659,28818,3764,76306,9599,13645,2798,18890,2512,19255,9606,6,13559,13512,2001,12930,5910,15754,6034,8077,815,29647
20200331,107,44605,1109,12667,2118,694,0,0,289,645,52278,1215,2311,192,0,1353,2844,664,82279,343,710,1563,2240,0,2084,1065,0,4834,1528,192301,141,1397,781,0,0,38,0,152,1181,5,9246,2245,2255,906,38815,617,0,5717,1054,71808,3308,105792,347,51,2337,13531,12775,95923,5717,876513,70,59228,29616,82293,100123,143626,158273,10131,115455,80604,92584,5916,35052,151615,22049,39048,12074,20995,4481,9882,41518,22049,2296,4983,15648,16921,2568,2359,7919,3891,29071,3870,80604,10053,14032,2955,20201,2743,20168,9726,6,14906,13837,2255,13610,6063,15896,6278,8095,830,30589
20200401,115,47593,1284,13696,2421,728,0,0,317,794,57122,1378,2554,210,0,1380,3137,814,82361,380,779,1720,2748,0,2311,1323,0,5320,1677,224587,172,1998,835,0,0,39,0,163,1181,5,10527,2460,2535,1065,43789,654,0,6413,1054,77872,3508,110574,375,54,2777,15679,13964,104118,6836,959596,71,64452,31522,86660,103374,147577,163027,11917,126611,84495,93657,6725,36710,152587,24073,41014,12739,22268,4919,10347,41973,24073,2346,5278,16023,17204,2637,2659,7919,4092,29559,4076,84495,10448,14265,2955,21331,3054,21101,9867,9,16475,14107,2535,14216,6281,16012,6563,8123,843,31119
20200402,123,50468,1380,14788,2686,772,0,0,342,897,59228,1510,2946,231,0,1462,3510,1024,82432,435,865,1885,3163,0,2633,1414,0,5874,1790,256809,219,2543,949,0,0,47,0,304,1317,6,12219,2738,2818,1161,48718,708,0,7132,1133,84794,3858,115242,396,56,3548,18135,15348,112065,8044,1042614,72,47378,33460,90273,107663,152271,166831,13584,135773,88541,94640,7598,39370,153548,24644,42925,13524,23870,5187,10634,42292,24644,2431,5804,16425,17615,2735,2990,8531,4319,29509,4195,88541,10912,14749,3204,22520,3424,22052,9977,9,17521,14499,2818,14939,6418,16069,6879,8176,853,33573
20200403,132,53183,1488,15821,2818,820,0,0,417,1072,64452,1688,3383,252,0,1505,3843,1264,82511,464,985,2039,3368,0,3018,1595,0,6475,1986,289116,222,2567,1075,0,0,50,0,351,1475,6,13559,3183,3154,1267,53699,791,0,7729,1265,91159,4091,119827,416,61,4149,20921,16770,119199,9056,1126372,73,48233,35022,93812,113296,156363,170099,15770,146894,92273,95646,8446,42029,154500,26435,44830,14355,25121,5579,10900,42581,26435,2480,6289,16847,18016,2903,3360,8969,4534,30419,4428,92273,11349,15438,3477,23623,3760,22973,10116,9,18858,14811,3154,15574,6512,16096,7134,8221,863,34809
20200404,139,55743,1488,16727,3157,878,0,0,479,1225,47378,1890,3627,277,0,1585,4355,1505,82543,531,1070,2179,3465,0,3094,1746,0,6832,2092,321502,264,3082,1325,0,0,61,0,440,1673,9,14906,3613,3525,1406,57772,919,0,8157,1451,96092,4472,124632,435,70,4731,23934,18431,126168,10360,1185537,74,50887,36327,98017,118181,159516,172541,18328,156061,94933,96448,9205,44531,155686,28736,46869,15515,26738,5915,11196,42826,28736,2543,6567,17330,18257,2958,3736,8969,4782,30486,4648,94933,11828,16006,3477,25149,3954,23906,10267,9,20122,15131,3525,16295,6607,16149,7479,8269,866,36138
20200405,157,58226,1745,17953,3766,961,0,0,556,1308,48233,2143,4102,298,0,1655,4665,1799,82602,584,1173,2402,3646,0,3246,2281,0,7172,2273,351397,268,3588,1604,0,0,61,0,562,1801,9,16475,3864,3876,1485,61422,1021,0,8740,1451,100123,4587,128948,454,88,5389,27069,19691,131646,11130,1256938,75,47396,38324,102365,122171,162488,177644,21102,162699,99483,97424,10453,50016,156827,30334,49176,16433,28511,6263,11320,42987,30334,2603,7208,17858,18529,3112,4123,9304,5042,30502,4932,99483,12432,16496,3950,26539,4145,24873,10577,9,21502,15362,3876,16935,6652,16181,7805,8351,882,37183
20200406,183,60500,1828,18926,4035,1031,0,0,665,1319,50887,2439,4413,331,0,1686,5009,2076,82665,662,1322,2605,3747,0,3660,2561,0,7561,2491,382787,298,4778,1832,0,0,70,0,700,1988,9,17521,4057,4110,1579,66738,1120,0,9191,1554,103374,4822,132547,467,123,6343,30217,20814,136675,12161,1330329,76,51251,40186,107465,124908,165155,184948,24490,169594,104020,98647,11487,52369,157814,32081,52016,17200,30205,6660,11739,43183,32081,2679,7623,18291,18885,3224,4521,9576,5268,31467,5223,104020,13055,17025,4189,28272,4348,25825,10926,9,22777,15588,4110,17687,6741,16246,8068,8406,897,38496
20200407,194,62589,1956,19709,4263,1122,0,0,743,1462,47396,2785,4848,371,0,1749,5310,2359,82718,697,1450,2795,3747,0,3764,2954,0,8299,2738,413566,305,5311,2057,0,0,77,0,861,2100,9,18858,4417,4485,1780,72224,1184,0,9568,1628,107663,5017,135586,483,164,7497,34109,22194,141942,14034,1400198,77,55035,42595,112808,127854,168941,190839,27938,178214,108769,99970,12322,54647,158762,34336,54752,18003,32078,7136,12110,43410,34336,2767,8688,18616,19268,3399,4933,9932,5537,32763,5453,108769,13743,17514,4401,29425,4607,26772,11183,9,24084,15778,4485,18330,6870,16307,8371,8455,903,39983
20200408,210,64586,2111,20682,4489,1202,0,0,855,1668,51251,3181,5205,419,0,1845,5740,2659,82809,727,1560,2932,4450,0,3870,4342,0,8954,2956,444801,312,5916,2210,0,0,87,0,1066,2249,9,20122,4761,5020,2054,77387,1275,0,9906,1715,113296,5312,139422,502,218,8672,38226,23403,148220,16170,1483591,78,56600,45032,117798,130072,172434,191726,32008,190137,111698,101650,13430,58167,159797,35298,57345,19137,33610,7768,12314,43680,35298,2818,9286,18876,19739,3573,5365,10382,5895,33182,5660,111698,14275,18010,4640,30972,4739,27730,11447,9,25303,16002,5020,19131,6952,16340,8809,8475,911,40956
20200409,264,66220,2349,21903,4695,1232,0,0,910,1892,55035,3441,5575,457,0,1934,6166,2990,82883,781,1699,3287,4965,0,4076,5256,0,9599,3293,480743,343,6725,2376,0,0,95,0,1486,2528,9,21502,5202,5614,2223,82293,1374,0,10249,1795,118181,5569,143626,539,330,10131,42282,24983,153222,18092,1570478,79,58045,47144,122534,131359,175925,198674,36793,203165,115754,103135,14352,62205,160979,35788,59854,20125,35585,8387,12725,43880,35788,2913,10277,19230,20143,3721,5825,10858,6193,33582,5878,115754,14663,18496,4752,32604,5087,28681,11728,12,26937,16247,5614,20177,7023,16359,9283,8586,918,41889
20200410,268,68192,2620,23249,5011,1279,0,0,993,2203,56600,3844,5955,484,0,2003,6695,3360,82941,812,1794,3651,7161,0,4195,5897,0,10053,3512,515146,382,7598,2512,0,0,126,0,1981,2752,9,22777,5467,6250,2473,86660,1448,0,10607,1975,122171,5732,147577,558,424,11917,47029,26667,158273,19638,1655871,80,108791,49219,126394,134753,178972,200210,42853,220291,119959,104691,15722,66169,162120,38799,62545,21343,36751,8731,13223,44070,38799,3032,11028,19706,20619,4019,6302,11308,6465,34151,6087,119959,15124,19189,4752,33969,5336,29650,12131,14,28563,16437,6250,21175,7133,16388,9931,8647,930,42797
20200411,275,70029,2759,24571,5230,1318,0,0,1154,2511,58045,4219,6356,546,0,2028,7366,3736,83014,865,1939,4033,7257,0,4428,6848,0,10448,3842,544229,392,8446,2728,0,0,137,0,2226,2974,9,24084,5990,6951,2709,90273,1545,0,10952,1975,124908,5831,152271,577,482,13584,52167,28018,163027,20727,1730185,81,111932,51633,131260,137698,181228,204178,47121,233511,123979,106220,17615,70445,163103,38799,65077,22583,38292,9592,13477,44195,38799,3143,11975,20148,20931,4341,6302,11571,6813,34854,6259,123979,15831,20162,5094,35606,5586,30572,12531,16,30223,16704,6951,21981,7211,16427,10649,8721,951,44293
20200412,300,71686,2967,25746,5496,1352,0,0,1234,2777,108791,4661,6674,599,0,2173,7652,4123,83134,951,2065,4462,7466,0,4648,7519,0,10912,4241,571485,393,9205,2979,0,0,155,0,2578,3234,12,25303,6300,7473,2776,93812,1661,0,11504,2142,127854,5991,156363,595,621,15770,56956,29647,166831,22192,1850116,82,129380,54346,136035,141397,183957,208389,52763,241080,129751,107603,18539,80287,163942,40151,67719,23615,40321,9982,13657,44341,40151,3193,12860,20580,21326,4625,6781,12067,7201,35306,6459,129751,16553,20796,5202,37097,5760,31508,13018,16,32790,16871,7473,23003,7332,16450,11353,8754,956,45325
20200413,330,73303,3167,26710,5837,1378,0,0,1300,3102,111932,5014,6934,727,0,2272,7964,4521,83213,1091,2190,4934,7529,0,4932,9784,0,11349,4557,598424,397,10453,3231,0,0,156,0,2919,3400,14,26937,6633,7773,2852,98017,1763,0,11942,2208,130072,6059,159516,612,803,18328,61049,30589,170099,23430,1921110,83,132588,56594,141540,143342,187327,213024,57999,255368,135905,109286,20080,83996,164769,42125,70161,24264,42844,10531,13989,44449,42125,3260,13802,20986,21631,5029,7265,12067,7588,35828,6599,135905,17311,21745,5362,38651,6154,32426,13463,16,34876,17036,7773,24104,7406,16489,12076,8813,984,46134
20200414,354,74877,3286,27580,6383,1400,0,0,1355,3372,129380,5399,7202,813,0,2415,8356,4933,83306,1232,2350,5369,7603,0,5223,10303,0,11828,4839,627242,407,11487,3428,0,0,167,0,3281,3472,16,28563,6879,8277,2979,102365,1888,0,12341,2277,131359,6111,162488,618,1012,21102,65111,31119,172541,25262,2005385,84,145166,59567,146708,145184,189973,202990,62773,271885,141779,110767,21370,88891,165555,43966,72560,25937,44608,10991,14422,44647,43966,3404,14850,21245,22074,5186,7755,12312,7981,36258,6710,141779,18090,22271,5527,40481,6485,33371,13837,30,36358,17191,8277,25366,7433,16511,12628,8890,1000,46687
20200415,397,76389,3614,28316,6919,1415,0,0,1405,3764,132588,5847,7582,910,0,2506,8712,5365,83356,1295,2505,5862,7858,0,5453,11475,0,12432,5136,652650,419,12322,3711,0,0,180,0,3728,3574,16,30223,7216,8835,3105,107465,2024,0,12652,2443,134753,6216,165155,626,1231,24490,69392,33573,177644,28320,2082987,85,147057,62527,151689,147065,192994,205905,68622,291579,148285,112725,23077,92855,166422,45898,74795,27403,47153,11638,14801,44900,45898,3554,15691,21584,22473,5379,8238,12511,8476,36756,6981,148285,18563,22750,5690,42213,6792,34303,14095,31,38026,17387,8835,26688,7532,16523,13228,8955,1022,47334
20200416,441,77995,3755,29383,7025,1434,0,0,1524,4161,145166,6297,7918,1019,0,2605,9246,5825,83403,1402,2673,6380,8225,0,5660,12491,0,13055,5516,682652,426,13430,4103,0,0,196,0,4204,3751,16,32790,7707,9398,3233,112808,2283,0,12948,2571,137698,6433,168941,642,1572,27938,74193,34809,184948,30425,2178472,86,150863,65856,155453,148291,195351,207634,74588,310087,155671,114533,24530,97183,167410,48091,76726,29240,49534,12245,15073,45088,48091,3611,16764,21905,22825,5671,8756,12694,8964,37355,7192,155671,18863,23165,5880,43714,7055,35244,14609,31,39591,17585,9398,28236,7577,16528,13933,9002,1047,47859
20200417,465,79494,4126,30619,7638,1482,0,0,1658,4662,147057,6875,8379,1069,0,2783,9691,6302,83760,1546,2844,7142,8450,0,5878,13489,0,13743,5923,715718,442,14352,4663,0,0,214,0,4779,4016,30,34876,8067,9958,3439,117798,2564,0,13246,2669,141397,6549,172434,649,1838,32008,78546,36138,190839,33682,2266586,87,151955,68620,158926,150648,197675,209465,80949,330890,164476,116635,26283,101837,168340,50694,78541,30967,52445,12728,15264,45265,50694,3724,17568,22382,23155,6043,9281,12859,9400,37355,7294,164476,19426,23851,5971,45465,7502,36198,15044,31,41334,17712,9958,29383,7601,16543,14702,9050,1056,48519
20200418,493,80868,4335,31766,8348,1513,0,0,1751,5106,150863,7497,8742,1180,0,3034,10598,6302,83787,1615,3032,8274,9022,0,6087,14420,0,14275,6248,743625,457,15722,5008,0,0,235,0,5297,4210,31,36358,8418,10548,3621,122534,2685,0,13537,2758,143342,6606,175925,655,2144,36793,82329,37183,191726,36658,2343741,88,154402,71105,163630,153129,199414,210773,87147,347398,170039,118392,27890,105532,169218,52437,80185,32683,55140,13358,15723,45437,52437,3877,18609,22811,23571,6370,9813,13074,9746,38103,7579,170039,20168,24538,6155,47207,7866,37144,15463,43,43641,17857,10548,30493,7643,16570,15419,9086,1084,49032
20200419,520,82211,4680,32838,8418,1539,0,0,1915,5449,151955,8261,9287,1266,0,3158,10956,6781,83805,1676,3144,9362,9468,0,6259,15628,0,14663,6575,769687,472,17615,5448,0,0,257,0,5807,4273,31,38026,8746,10914,3792,126394,2855,0,13813,2839,145184,6746,178972,660,2456,42853,86306,38496,198674,38654,2420703,89,157068,74560,168357,154999,201505,212917,93558,363211,178165,120198,29451,118720,170132,54601,81766,34357,57563,13643,16068,45647,54601,3964,19564,23204,23786,6794,10349,13319,10093,38471,7777,178165,20966,25216,6327,48947,8221,38059,16004,45,45310,18070,10914,31833,7714,16592,16214,9140,1105,49517
20200420,564,83505,4964,33588,9565,1574,0,0,1995,5710,154402,8772,9593,1410,0,3300,11375,7265,83817,1852,3333,10484,10128,0,6459,16325,0,15124,6760,799507,477,18539,6015,0,0,289,0,6264,4467,31,39591,8936,11258,3977,131260,3046,0,14112,2941,147065,6900,181228,662,2948,47121,90980,39983,200210,40743,2496253,90,158868,78023,173807,156513,203591,213435,99399,374898,178914,122492,31324,123550,171121,56349,83384,35812,60391,13949,16531,45780,56349,4272,20464,23672,24165,7257,10839,13872,10431,38571,7958,178914,21601,25773,6450,50914,8561,38956,16425,48,47007,18283,11258,33354,7780,16607,16851,9196,1157,49906
20200421,598,84802,5044,34317,10076,1602,0,0,2080,6125,157068,9501,9856,1508,0,3465,11700,7755,83853,1995,3490,11631,10398,0,6599,17837,0,15831,7135,825433,494,20080,6533,0,0,294,0,6723,4658,43,41334,9242,11641,4149,136035,3209,0,14394,3031,148291,7033,183957,669,3382,52763,95591,40956,204178,43079,2572010,91,157158,81400,178771,157770,205463,215216,106498,391222,183198,124603,33062,129020,172114,57705,85261,37525,63026,14644,16908,45970,57705,4469,21302,24562,24395,7770,11380,13872,10829,38571,8212,183198,22133,26473,6935,52907,8982,39858,16854,49,48570,18429,11641,35120,7807,16624,17415,9230,1194,50267
20200422,609,85996,5300,35032,11155,1631,0,0,2248,6592,158868,10544,10169,1614,0,3635,12164,8238,83868,2135,3659,12772,10850,0,6710,19250,0,16553,7418,854344,510,21370,7141,0,0,316,0,7281,4821,45,43641,9710,12037,4356,141540,3446,0,14619,3144,150648,7132,187327,681,3772,57999,98674,41889,208389,45757,2653355,92,159969,84627,183501,158758,207428,216582,114431,411821,187400,126949,34863,132548,173036,59151,87142,40792,65769,15281,17285,46152,59151,4632,21967,24895,24687,7770,11929,14238,11228,39098,8488,187400,22432,26940,7360,55262,9491,40764,17233,49,50002,18594,12037,36635,7833,16643,18319,9268,1228,50509
20200423,703,87026,5543,35921,11940,1677,0,0,2399,7170,157158,11633,10511,1716,0,3953,12680,8756,83884,2289,3891,13930,11183,0,6981,20914,0,17311,7775,887956,519,23077,7764,0,0,384,0,8022,5166,48,45310,10096,12469,4561,146708,3568,0,14895,3435,153129,7187,189973,686,4186,62773,101790,42797,213024,50036,2737679,93,161647,87512,186731,159912,209328,217466,124054,438238,191758,129341,37257,137490,174023,61227,89011,43434,68504,16165,17572,46328,61227,4848,22575,25385,25048,8118,12481,14496,11719,39098,8772,191758,22693,27549,7669,56910,9845,41658,17889,52,51621,18791,12469,38027,7866,16648,19268,9302,1263,50781
